Ad ID ,Category ,Locations ,Posted ,Brand,Model,Year,Tax Type,Condition,Color,Link,Title,Price
9528797,Motorcycles for Sale,Phnom Penh,07-Jun-23,Honda,Dream,2020,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9E%94%E1%9E%9A%E1%9E%95%E1%9E%91%E1%9E%9B-adid-9528797.html,ម៉ូតូស្អាត់ប្រើផ្ទាល់,"$1,386"
9492707,Motorcycles for Sale,Phnom Penh,07-Jun-23,Honda,Other - ផ្សេងៗ,1993,Tax Paper,Used,Blue,https://www.khmer24.com/en/motorcycles/honda-dio-zx-af28-1993-adid-9492707.html,Honda Dio ZX AF28 1993,$680
9530001,Motorcycles for Sale,Kandal,07-Jun-23,Honda,PCX,2019,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%98%E1%9E%8F-adid-9530001.html,លក់ម៉ូតូ,"$2,300"
9507264,Motorcycles for Sale,Kandal,06-Jun-23,Honda,Super Cub,1989,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80650-adid-9507264.html,លក់650$,$620
9044832,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Nova Dash,1991,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-nova-110cc-%E1%9E%9F%E1%9E%84%E1%9E%9B%E1%9E%99-adid-9044832.html,Honda Nova 110cc សាំងលាយ,"$1,300"
9012825,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Today,2004,Tax Paper,New,Other,https://www.khmer24.com/en/motorcycles/today-%E1%9E%94%E1%9E%93-%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%84%E1%9E%85%E1%9E%9B%E1%9E%8A%E1%9E%9B-adid-9012825.html,today បេន ទើបនឹងចូលដល់។,$480
9055725,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Today,2005,Tax Paper,New,Orange,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8Ftoday%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%84%E1%9E%98%E1%9E%80%E1%9E%8A%E1%9E%9B-adid-9055725.html,ម៉ូតូtodayបេនទើបនឹងមកដល់,$480
9012847,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Today,2004,Tax Paper,New,Blue,https://www.khmer24.com/en/motorcycles/%E1%9E%92%E1%9E%9A%E1%9E%8A%E1%9E%94%E1%9E%93%E1%9E%99%E1%9E%84%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%84%E1%9E%85%E1%9E%9B-adid-9012847.html,ធូរដេបេនយើងទើបនឹងចូល,$480
9012940,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Today,2004,Tax Paper,New,Other,https://www.khmer24.com/en/motorcycles/%E1%9E%92%E1%9E%9A%E1%9E%8A%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%94%E1%9E%93%E1%9E%84%E1%9E%85%E1%9E%9B%E1%9E%8A%E1%9E%9B-adid-9012940.html,ធូរដេបេនទើបនឹងចូលដល់,$480
9126808,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Today,2005,Tax Paper,New,Red,https://www.khmer24.com/en/motorcycles/today-%E1%9E%94%E1%9E%93%E1%9E%85%E1%9E%9B%E1%9E%98%E1%9E%80%E1%9E%A0%E1%9E%99-adid-9126808.html,Today បេនចូលមកហើយ,$480
9145703,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Today,2005,Tax Paper,New,Other,https://www.khmer24.com/en/motorcycles/today%E1%9E%94%E1%9E%93%E1%9E%98%E1%9E%80%E1%9E%8A%E1%9E%9B%E1%9E%90%E1%9E%98%E1%9F%97-adid-9145703.html,Todayបេនមកដល់ថ្មីៗ,$480
9358692,Motorcycles for Sale,Preah Sihanouk,06-Jun-23,Honda,CB,2004,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/cb-600cc-adid-9358692.html,CB 600CC,"$2,500"
9529526,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,CB,1980,Tax Paper,Used,Brown,https://www.khmer24.com/en/motorcycles/cb550-adid-9529526.html,Cb550,"$2,000"
9401642,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,ADV,2020,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/adv-2020-japan-for-sale-new-95-adid-9401642.html,ADV 2020 JAPAN For Sale New 95%,"$4,500"
9153746,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Other - ផ្សេងៗ,2022,Plate Number,Used,Gray,https://www.khmer24.com/en/motorcycles/ct-125-adid-9153746.html,CT 125,"$4,250"
9529465,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,PCX,2017,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-pcx-2017-smat-key-%E1%9E%98%E1%9E%93%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A%E1%9E%8F%E1%9E%9A%E1%9E%98%E1%9E%8F%E1%9E%9A%E1%9E%9C-adid-9529465.html,Honda pcx 2017 Smat key មានកាតគ្រីត្រឹមត្រូវ,"$1,780"
9529407,Motorcycles for Sale,Siem Reap,06-Jun-23,Honda,Zoomer-X,2020,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-zoomer-x-2020-adid-9529407.html,Honda Zoomer X 2020,"$1,600"
9521964,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Air Blade,2023,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-air-blade-125cc-2023-adid-9521964.html,Honda air blade 125cc 2023,"$1,980"
9529244,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Vario,2023,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/honda-vario-2023-adid-9529244.html,Honda vario 2023,"$2,580"
9529225,Motorcycles for Sale,Battambang,06-Jun-23,Honda,Click,2019,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-click-up-adid-9529225.html,Honda click up,"$1,680"
9529055,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,ADV,1980,Tax Paper,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80-%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%93%E1%9E%92%E1%9E%8F%E1%9E%9A%E1%9E%98%E1%9E%8F%E1%9E%9A%E1%9E%9C-adid-9529055.html,ម៉ូតូលក់ មានពន្ធត្រឹមត្រូវ,$110
9494294,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Other - ផ្សេងៗ,2007,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/dio-adid-9494294.html,Dio,$480
9515394,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Other - ផ្សេងៗ,2013,Tax Paper,New,Other,https://www.khmer24.com/en/motorcycles/super-cup-50cc-adid-9515394.html,Super cup 50cc,$680
9339090,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Other - ផ្សេងៗ,2024,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/zoomer-adid-9339090.html,Zoomer,$480
9528938,Motorcycles for Sale,Preah Vihear,06-Jun-23,Honda,SL,2013,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/sl%E1%9E%A1%E1%9E%84crf-%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%93%E1%9E%92%E1%9E%8F%E1%9E%9A%E1%9E%98%E1%9E%8F%E1%9E%9A%E1%9E%9C-%E1%9E%98%E1%9E%8F%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9E%92%E1%9E%93%E1%9E%98%E1%9E%9F%E1%9E%93%E1%9E%94%E1%9E%9A%E1%9E%96%E1%9E%93%E1%9E%92%E1%9E%97%E1%9E%9B%E1%9E%84%E1%9E%87%E1%9E%93-adid-9528938.html,SLឡើងCRF មានពន្ធត្រឹមត្រូវ ម៉ូតូស្អាតធានាម៉ាសុីនប្រព័ន្ធភ្លើងជូន,$999
9528751,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Other - ផ្សេងៗ,1999,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%98%E1%9E%99%E1%9E%91%E1%9E%80%E1%9E%A2%E1%9E%85%E1%9E%94%E1%9E%9A%E1%9E%94%E1%9E%93-adid-9528751.html,ម៉ូតូមួយទឹកអាចប្រើបាន,$230
9421785,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Other - ផ្សេងៗ,2018,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9421785.html,ម៉ូតូនៅស្អាត,$980
9326816,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,CB,2004,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F-honda-cb-400ss-%E1%9E%98%E1%9E%85%E1%9E%9F%E1%9E%8A%E1%9E%98%E1%9E%95%E1%9E%91%E1%9E%9B%E1%9E%A2%E1%9E%8F%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%9B%E1%9E%87-adid-9326816.html,ម៉ូតូ Honda CB 400ss ម្ចាស់ដើមផ្ទាល់អត់មានពេលជិះ,"$1,800"
9528217,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,XR,2006,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/xr250cc-year-2006-adid-9528217.html,Xr250Cc Year 2006,"$4,250"
9400529,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Other - ផ្សេងៗ,2012,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%8A%E1%9E%9A%E1%9E%9F%E1%9E%9A-adid-9400529.html,ចង់ដូរសេរី,$650
9284081,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,PCX,2018,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/pcx-2018-%E1%9E%80%E1%9E%9B%E1%9E%84150cc-adid-9284081.html,PCX 2018 កំលាំង150cc,"$2,530"
9528024,Motorcycles for Sale,Banteay Meanchey,06-Jun-23,Honda,Scoopy i,2015,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80%E1%9E%87%E1%9E%82%E1%9E%9A%E1%9E%9F%E1%9E%9A-adid-9528024.html,ម៉ូតូ​លក់​ជិះ​គ្រួសារ,$810
9527961,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,MSX Grom,2016,Plate Number,Used,Green,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94%E1%9E%9B%E1%9E%99-adid-9527961.html,ម៉ូតូ​លក់ប្រញាប់លុយ,$750
9527877,Motorcycles for Sale,Prey Veng,06-Jun-23,Honda,Dream,2008,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%86%E1%9E%93%E1%9F%A2%E1%9F%A0%E1%9F%A0%E1%9F%A8-adid-9527877.html,ឆ្នាំ២០០៨,$560
9243765,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,PCX,2021,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/pcx-hybrid-2021-%E1%9E%90%E1%9E%98%E1%9E%80%E1%9E%9F-adid-9243765.html,PCX Hybrid 2021 ថ្មីកេស,"$4,600"
9527587,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,CBR,2014,Plate Number,New,Beige,https://www.khmer24.com/en/motorcycles/%E1%9E%93%E1%9E%9F%E1%9E%93%E1%9E%8F%E1%9E%9F%E1%9E%81-adid-9527587.html,នៅសន្តិសុខ,$900
9513669,Motorcycles for Sale,Koh Kong,06-Jun-23,Honda,Wave,2016,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%84%E1%9E%A2%E1%9E%93-240-adid-9513669.html,លក់បងអូន 240,$240
8931746,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Today,2015,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/%E1%9E%92%E1%9E%8A%E1%9E%9A015%E1%9E%98%E1%9E%93%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A-%E1%9E%94%E1%9E%9A%E1%9E%94%E1%9E%85-adid-8931746.html,ធូដេរ015មានកាតគ្រី ប្រើប៊ិច,$420
9324892,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,MSX Grom,2015,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/msx2015%E1%9E%98%E1%9E%93%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A-%E1%9E%94%E1%9E%9A%E1%9E%97%E1%9E%91%E1%9E%98-adid-9324892.html,MSX2015មានកាតគ្រី ប្រភេទមេ,$690
9175748,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,ICON,2010,Plate Number,Used,Orange,https://www.khmer24.com/en/motorcycles/%E1%9E%A3%E1%9E%99%E1%9E%81%E1%9E%93%E1%9E%98%E1%9E%93%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A-adid-9175748.html,ឣាយខនមានកាតគ្រី,$490
9216944,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Sonic,2006,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/%E1%9E%9F%E1%9E%93%E1%9E%8506%E1%9E%98%E1%9E%93%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A-adid-9216944.html,សូនិច06មានកាតគ្រី,$990
9453980,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,PCX,2015,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/cpx2015-%E1%9E%98%E1%9E%93%E1%9E%80%E1%9E%8F%E1%9E%82%E1%9E%9A-%E1%9E%98%E1%9E%85%E1%9E%9F%E1%9E%8A%E1%9E%98-%E1%9E%92%E1%9E%93%E1%9E%98%E1%9E%9F%E1%9E%93-6%E1%9E%81-adid-9453980.html,CPX2015 មានកាតគ្រី ម្ចាស់ដើម ធានាម៉ាសុិន 6ខែ,"$1,550"
9498849,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Zoomer-X,2018,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/zoomer-x-2018-%E1%9E%80%E1%9E%9A%E1%9E%98%E1%9E%A0%E1%9E%93-adid-9498849.html,Zoomer X 2018 ក្រុមហ៊ន,"$1,170"
9527139,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Dream,2022,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/dream22-%E1%9F%A1%E1%9E%91%E1%9E%80%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9527139.html,Dream22 ១ទឹកស្អាត,"$2,150"
9526956,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Zoomer-X,2006,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80-honda-zoomer-50-2006-adid-9526956.html,ម៉ូតូលក់ Honda Zoomer 50 (2006),$299
9494182,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,CRF,2016,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94-%E1%9E%98%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9494182.html,លក់ប្រញាប់ ម៉ូតូនៅស្អាត,"$3,300"
9526665,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Dream,2024,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%85%E1%9E%84%E1%9E%94%E1%9E%84%E1%9E%9A%E1%9E%9B%E1%9E%98%E1%9E%8F%E1%9E%94%E1%9E%93%E1%9E%8F-%E1%9E%96%E1%9E%94%E1%9E%84%E1%9E%94%E1%9E%A2%E1%9E%93%E1%9E%8A%E1%9E%9B%E1%9E%91%E1%9E%9B-adid-9526665.html,ចង់បង់រំលោះម៉ូតូបន្ត ពីបងប្អូនដែលទាល់,$111
9526526,Motorcycles for Sale,Svay Rieng,06-Jun-23,Honda,MSX Grom,2017,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%93%E1%9E%99%E1%9E%80%E1%9E%9B%E1%9E%99%E1%9E%94%E1%9E%84%E1%9E%9F%E1%9E%9B%E1%9E%94%E1%9E%84%E1%9E%94%E1%9E%A2%E1%9E%93-adid-9526526.html,ម៉ូតូលក់បន្ទាន់យកលុយបង់សាលាបងប្អូន,$230
9078219,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Other - ផ្សេងៗ,2022,Tax Paper,New,Green,https://www.khmer24.com/en/motorcycles/honda-vision-2022-adid-9078219.html,Honda vision 2022,"$1,780"
9521637,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Winner,2023,Tax Paper,New,Red,https://www.khmer24.com/en/motorcycles/honda-winner-x-2023-adid-9521637.html,Honda winner x 2023,"$2,680"
9526433,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Winner,2023,Tax Paper,New,Red,https://www.khmer24.com/en/motorcycles/honda-winner-x-2023-adid-9526433.html,Honda winner x 2023,"$2,680"
9526432,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,CRF,2015,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/honda-crf-250l-%E1%9E%86%E1%9E%93-2015-%E1%9E%95%E1%9E%9B%E1%9E%8F%E1%9E%95%E1%9E%9B%E1%9E%9A%E1%9E%94%E1%9E%9F-%E1%9E%87%E1%9E%94%E1%9E%93-%E1%9E%92%E1%9E%93%E1%9E%98%E1%9E%9F%E1%9E%94%E1%9E%9A%E1%9E%96%E1%9E%93%E1%9E%92%E1%9E%97%E1%9E%9B%E1%9E%84%E1%9E%82%E1%9E%98%E1%9E%93%E1%9E%94%E1%9E%89%E1%9E%A0%E1%9E%9A-adid-9526432.html,Honda CRF 250L ឆ្នាំ​ 2015 ផលិតផល​របស់​ ជប៉ុន​ ធានាម៉ាសុីប្រពន្ធ័ភ្លេីងគ្មានបញ្ហារ,"$3,600"
8807741,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,SL,2002,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/sl-for-sale-%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94-%E1%9E%8F%E1%9E%9A%E1%9E%9C%E1%9E%80%E1%9E%9A%E1%9E%9B%E1%9E%99-adid-8807741.html,SL for sale លក់ប្រញាប់ ត្រូវការលុយ,$600
9398567,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,CB,1988,Plate Number,Used,Other,https://www.khmer24.com/en/motorcycles/honda-cb-250cc-adid-9398567.html,HONDA CB 250cc,$900
9519081,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Scoopy i,2019,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/honda-scoopy-adid-9519081.html,HONDA SCOOPY,"$1,480"
9526179,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,PCX,2022,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F-99-%E1%9E%86%E1%9E%932022-adid-9526179.html,ម៉ូតូនៅស្អាត 99% ឆ្នាំ2022 /,"$3,600"
9526074,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,CRF,2005,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/crf-250cc%E1%9E%9B%E1%9E%80-adid-9526074.html,CRF 250ccលក់,"$2,023"
9525855,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,PCX,2014,Plate Number,Used,Gray,https://www.khmer24.com/en/motorcycles/pcx014-%E1%9E%94%E1%9E%87%E1%9E%94%E1%9E%93%E1%9E%92%E1%9E%93%E1%9E%98%E1%9E%9F%E1%9E%93-adid-9525855.html,PCX014 បោះជប៉ុនធានាម៉ាសុីន,"$1,480"
9525846,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Click,2019,Tax Paper,Used,White,https://www.khmer24.com/en/motorcycles/click-019-%E1%9E%80%E1%9E%9A%E1%9E%8A%E1%9E%9F%E1%9E%96%E1%9E%93%E1%9E%92-adid-9525846.html,CLICK 019 ក្រដាសពន្ធ,"$2,050"
9525827,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,PCX,2014,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/pcx014-%E1%9E%94%E1%9E%90-adid-9525827.html,PCX014 បោះថៃ,"$1,411"
9525785,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,XR,2007,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-xr-250cc-07%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%93%E1%9E%92%E1%9E%8F%E1%9E%9A%E1%9E%98%E1%9E%8F%E1%9E%9A%E1%9E%9C%E1%9E%9B%E1%9E%800963180073-077233290-adid-9525785.html,Honda xr 250cc 07មានពន្ធត្រឹមត្រូវលក់0963180073. 077233290,"$2,520"
9525741,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Dream,2018,Tax Paper,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%94%E1%9E%8A%E1%9E%87%E1%9E%84%E1%9E%93%E1%9E%9F%E1%9E%A2%E1%9E%8F%E1%9E%82%E1%9E%9A%E1%9E%9F%E1%9E%98%E1%9E%85%E1%9E%9F%E1%9E%8A%E1%9E%98-adid-9525741.html,ប្ដីជើងនៅស្អាតគួរសម្ចាស់ដើម,"$1,200"
9335728,Motorcycles for Sale,Siem Reap,06-Jun-23,Honda,Zoomer-X,2017,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/zoomer-x-2017-adid-9335728.html,Zoomer X 2017,$900
9525731,Motorcycles for Sale,Siem Reap,06-Jun-23,Honda,Scoopy i,2019,Plate Number,Used,Blue,https://www.khmer24.com/en/motorcycles/scoopy-club-2019-adid-9525731.html,Scoopy club 2019,"$1,470"
9501821,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Scoopy i,2012,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9F%E1%9E%98%E1%9E%9A%E1%9E%94%E1%9E%9B%E1%9E%80-adid-9501821.html,ម៉ូតូសម្រាប់លក់,$620
9461198,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Scoopy i,2019,Plate Number,Used,Red,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9F%E1%9E%98%E1%9E%9A%E1%9E%94%E1%9E%9B%E1%9E%80-adid-9461198.html,ម៉តូសម្រាប់លក់,"$1,453.50"
9461104,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Scoopy i,2012,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/moto-for-sell-adid-9461104.html,Moto for sell,$640
9525624,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Today,2007,Tax Paper,Used,Other,https://www.khmer24.com/en/motorcycles/honda-today-50cc-adid-9525624.html,Honda Today 50cc,$450
8884643,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Today,2011,Tax Paper,Used,Red,https://www.khmer24.com/en/motorcycles/honda-today-2011-adid-8884643.html,Honda Today 2011,$550
9525555,Motorcycles for Sale,Kampong Speu,06-Jun-23,Honda,Scoopy i,2020,Plate Number,Used,White,https://www.khmer24.com/en/motorcycles/honda-scoopy-adid-9525555.html,Honda Scoopy,"$1,600"
9501409,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,PCX,2022,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/honda-pcx-%E1%9E%9F%E1%9E%9A2022-adid-9501409.html,Honda pcx សេរី2022,"$3,580"
9525513,Motorcycles for Sale,Kampot,06-Jun-23,Honda,SL,2024,Plate Number,Used,Silver,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80850%E1%9E%85%E1%9E%85%E1%9E%9A%E1%9E%98%E1%9E%80%E1%9E%98%E1%9E%93%E1%9E%94%E1%9E%93%E1%9E%98%E1%9E%93-adid-9525513.html,លក់850$ចចារមកមុនបានមុន,$850
9525512,Motorcycles for Sale,Siem Reap,06-Jun-23,Honda,Dream,2020,Tax Paper,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%93%E1%9E%91%E1%9E%93%E1%9E%98%E1%9E%85%E1%9E%9F%E1%9E%95%E1%9E%91%E1%9E%9B-adid-9525512.html,លក់បន្ទាន់ម្ចាស់ផ្ទាល់,"$1,600"
9461272,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,CB,1997,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/cb400%E1%9E%98%E1%9E%93%E1%9E%96%E1%9E%93%E1%9E%921555%E1%9E%85%E1%9E%9A%E1%9E%85%E1%9E%9A-adid-9461272.html,Cb400មានពន្ធ1555ចរចារ,"$1,555"
9523458,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,CB,1997,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/cb400-1350-adid-9523458.html,Cb400 1350$,"$1,350"
9525321,Motorcycles for Sale,Siem Reap,06-Jun-23,Honda,Scoopy i,2023,Tax Paper,New,White,https://www.khmer24.com/en/motorcycles/%E1%9E%98%E1%9E%8F%E1%9E%9B%E1%9E%80%E1%9E%9F%E1%9E%A2%E1%9E%8F-adid-9525321.html,ម៉ូតូលក់ស្អាត់,"$1,200"
9518998,Motorcycles for Sale,Phnom Penh,06-Jun-23,Honda,Dream,2019,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%A2%E1%9E%9F%E1%9E%84019-adid-9518998.html,អាសង់019,"$1,400"
9518457,Motorcycles for Sale,Kampong Chhnang,06-Jun-23,Honda,CB,1980,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%84%E1%9E%A2%E1%9E%93-adid-9518457.html,លក់បងអូន,$450
9525194,Motorcycles for Sale,Kampong Speu,06-Jun-23,Honda,FTR,2023,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/i-want-to-sale-my-personal-moto-adid-9525194.html,I want to sale my personal moto,"$1,200"
9525163,Motorcycles for Sale,Phnom Penh,05-Jun-23,Honda,ADV,2021,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/adv-150cc-adid-9525163.html,ADV 150cc,"$4,150"
9525114,Motorcycles for Sale,Kampong Cham,05-Jun-23,Honda,Dream,2023,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/%E1%9E%9B%E1%9E%80%E1%9E%94%E1%9E%9A%E1%9E%89%E1%9E%94%E1%9E%9B%E1%9E%99-adid-9525114.html,លក់ប្រញាប់លុយ,"$2,000"
9035897,Motorcycles for Sale,Phnom Penh,05-Jun-23,Honda,Other - ផ្សេងៗ,1996,Plate Number,Used,Black,https://www.khmer24.com/en/motorcycles/rebel-adid-9035897.html,Rebel,"$1,500"
